osm_id,osm_type,city,lat,lon,addr:block_number,addr:housenumber,addr:neighbourhood,addr:province,addr:quarter,addr:street,addr:suburb,air_conditioning,name,name:en,name:ja,name:ja-Latn,opening_hours,toilets,tourism,wikidata,wikipedia,addr:city,name:es,wikimedia_commons,phone,website,source,addr:postcode,contact:facebook,contact:twitter,name:fr,name:ko,wheelchair,description,mapillary,name:ja_kana,natural,information,name:ja_rm,attraction,fastpass,operator,website:en,alt_name,ele,public_transport,railway,name:ru,contact:tripadvisor,contact:website,fee,level,level:ref,name:ja-Hira,addr:country,addr:housename,fax,name:zh,layer,check_date,internet_access,internet_access:fee,internet_access:password,internet_access:ssid,note,note:ja,source_ref,addr:city:en,addr:province:en,addr:place,KSJ2:PubFacAdmin,name:it,alt_name:en,alt_name:ja,museum,name:eo,name:etymology,name:etymology:wikidata,start_date,KSJ2:ADS,KSJ2:AdminArea,amenity,payment:PayPay,email,contact:phone,toilets:wheelchair,charge,contact:instagram,operator:type,payment:cash,payment:credit_cards,payment:debit_cards,changing_table,official_name,alt_name:ffr,old_name,old_name:ja-Hira,old_name:ja-Latn,historic,bicycle,foot,wheelchair:description,old_name:en,old_name:ja,contact:foursquare,contact:youtube,shop,facebook,description:en,description:fr,ref,contact:website:en,official_name:en,pets,usage,direction,addr:floor,contact:fax,subject:wikidata,subject:wikipedia,fixme,was:name,loc_name:ja,heritage,waterway,short_name,short_name:en,short_name:fr,short_name:ja-Hira,short_name:ja-Latn,anime,name:signed,architect,architect:wikidata,operator:wikidata,gift,leisure,brand,brand:wikidata,official_name:fr,official_name:ja-Hira,official_name:ja-Latn,dog,reservation,smoking,artist_name,artist_name:en,artwork_type,fountain,inscription,source:artist_name,statue,name:zh-Hans,name:zh-Hant,image,man_made,historic:civilization,name:de,access,was:ref,description:es,description:ja,description:zh,panoramax,railway_car,subject,locker,alt_name:fr,brand:wikipedia,locomotive:type,zoo,charge:adult,charge:child,contact:tiktok,level_ref,stroller,brand:en,brand:ja,outdoor_seating,advertising,animated,message,sides,support,manhole,label,name:fi,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,check_date:charge,area,building,building:levels,building:levels:underground,heritage:operator,heritage:type,name:et,operator:wikipedia,highway,addr:county,source:ja,duration,route,height,heritage:note,name:pt,alt_name_1,alt_name_2,alt_name_3,is_in:country,is_in:country_code,is_in:iso_3166_2,is_in:province,is_in:city,wikipedia:en,official_name:es,contact:email,contact:flickr,roof:shape,building:wikidata,roof:orientation,name:etymology:wikipedia,old_name:ja_kana,old_name:ja_rm,survey:date,twitter,motor_vehicle:conditional,oneway,int_name,source:name,alt_name:ja-Hira,alt_name:ja-Latn,boundary,denomination,denomination:en,description:it,description:ja-Hira,description:ja-Latn,description:ko,description:ru,religion,building:colour,material,roof:colour,heritage:since,heritage:wikidata,owner,owner:wikidata,ship:type,roof:levels,toilets:changing_table,landuse,branch,branch:en,branch:ja,name:vi,operator:en,operator:ja,architect:ja-Latn,charge:disabled,charge:student,name:id,payment:american_express,payment:diners_club,payment:discover_card,payment:jcb,payment:mastercard,payment:suica,payment:uc_card,payment:unionpay,payment:visa,bridge,electrified,gauge,maxspeed,barrier,motor_vehicle,alt_name:zh,communication:radio,communication:television,roof:height,roof:material,tower:type,building:part,architect:wikipedia,subject:ja-Latn,place,archaeological_site,payment:id,payment:quicpay,payment:rakuten_edy,source:geometry,changing_table:location,toilets:access,toilets:disposal,toilets:position,bridge:structure,cuisine,junction,loc_name,lit,name:el,name:eu,name:fa,name:he,name:ms,name:th,surface,tunnel,indoor,museum:type,outdoor,sculpture_type,type,roundtrip,alt_name:es,tower:construction,height_ft,min_height
11279681706,node,Tokyo,35.7005422,139.7716248,,,,,,,,,"Akihabara (Manga, Anime, Electronics, Freaks, etc.)",,,,,,attraction,,,,,,,,,,,,,,,Also check the minor roads west of here!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11283901470,node,Tokyo,35.6429171,139.6087706,,,,,,,,,,Ultraman & Ultraseven manhole covers,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11283939222,node,Tokyo,35.6423594,139.6086958,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antler and Kanegon manhole covers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11288138836,node,Tokyo,35.6435601,139.6690283,,,,,,,,,Great view above Tokyo (on the 26th floor),,,,,,viewpoint,,,,,,,,,,,,,,,At least the southern and western part of it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11330579425,node,Tokyo,35.6829541,139.6909055,28-7,28-7,代々木4,東京都,,,,,Hellogallerytokyo,,,,"4 Chome-28-7 Yoyogi, Shibuya City, Tokyo",,gallery,,,渋谷区,,,,,,151-0053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11334772769,node,Tokyo,35.6787799,139.7614042,,,,,,,,,静嘉堂美術館,Seikado bunko art museum,静嘉堂文庫美術館,,"Tu-Th, Sa-Su 10:00-17:00; Fr 10:00-18:00",,museum,,,,,,,https://www.seikado.or.jp/,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11374673023,node,Tokyo,35.6467028,139.7911924,,,,,,,,,月見台,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503128602,node,Tokyo,35.7115730,139.7917829,8,13,西浅草一丁目,東京都,,,,,SAMURAI NINJA MUSEUM TOKYO With Experience,,,,,,museum,,,台東区,,,,,,111-0035,,,,,,,,,,,,,,MAIKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,history,,,,,,,,,,,,,,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11512273700,node,Tokyo,35.6616023,139.7412674,,,,,,,,,teamLab Borderless Museum,teamLab Borderless,,,Mo-Su 10:00-21:00,,museum,,,,,,,https://www.teamlab.art/e/tokyo/,,,,,teamLab Borderless,,yes,,,チームラボボーダレス,,,,,,,,,,,,,,,yes,,,チームラボボーダレス,,,,,,,,,,,,,,,,,,,,,art,,,,2024-02-09,,,,,,,,,,,,,,,MORI Building DIGITAL ART MUSEUM: Epson teamLab Borderless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,森ビル デジタルアート ミュージアム：エプソン チームラボボーダレス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11513601556,node,Tokyo,35.6798127,139.7694768,,,,,,,,,HANASAKA STAND,,,,,,museum,,,,,,,https://www.yanmar.com/jp/about/hanasaka/#hanasaka-stand,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11563440614,node,Tokyo,35.6675053,139.7268378,,,,,,,,,TOTOギャラリー・間,TOTO GALLERY · MA,,,,,museum,Q55526821,ja:TOTOギャラリー・間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11663522219,node,Tokyo,35.7100908,139.8126581,,,,,,,,,郵政博物館,Postal Museum Japan,,Yūsei Hakubutsukan,Mo-Su 10:00-17:30,,museum,Q17225229,ja:郵政博物館 (日本),,,Category:Postal Museum Japan,,,,131-8139,postalmuseum.jp,postalmuseumjp,Musée postal du Japon,,,,,,,,,,,,,,,,,,6435169,https://www.postalmuseum.jp/,yes,8,,ゆうせい はくぶつかん,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-01,,,,,,+81 362-40-4311,,300 JPY; 150 JPY,,,,,,,,,,,,,,,,,,,UCth2V4W-rWH2mtfs8kPUQqg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11669259008,node,Tokyo,35.6270652,139.7745922,,,,,,,,,球体展望室,,,Hachitama,Mo-Su 10:00-18:00,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,24,,はちたま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700 JPY; 450 JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11727641387,node,Tokyo,35.7548512,139.7366726,,,,,,,,,北とぴあ,Hokutopia,,Hokutopia,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,17,,ほくとぴあ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11736273728,node,Tokyo,35.6655838,139.7460106,,,,,,,,,港区立みなと科学館,Minato Science Museum,,,,yes,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,2024-03-16,,,,,,,,,,,,,,,science,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11795324269,node,Tokyo,35.7101807,139.8107339,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Skytree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11795324470,node,Tokyo,35.7101474,139.8107146,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skytree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801372169,node,Tokyo,35.6996534,139.7049386,,,,,,,,,,KOIZUMI YAKUMO PARK LAFKADIO HEARN,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11890802484,node,Tokyo,35.6997471,139.7656317,,,,,,,,,,Multiple train tracks view,,,,,viewpoint,,,,,,,,,,,,Vue sur plusieurs lignes de train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11894544550,node,Tokyo,35.6292931,139.8776533,,,,,,,,,フローズンキングダム,Frozen Kingdom,フローズンキングダム,,,,theme_park,Q65044325,en:World of Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11894544551,node,Tokyo,35.6289779,139.8789533,,,,,,,,,ラプンツェルの森,Rapunzel's Forest,ラプンツェルの森,,,,theme_park,Q65046459,ja:ファンタジースプリングス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11894544552,node,Tokyo,35.6284335,139.8784632,,,,,,,,,ピーターパンのネバーランド,Peter Pan's Neverland,ピーターパンのネバーランド,,,,theme_park,Q65046459,ja:ファンタジースプリングス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11972216838,node,Tokyo,35.6243053,139.8871764,,,,,,,,,New York,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11991698170,node,Tokyo,35.6881200,139.7009331,,,,,,新宿駅南口,,,Suica ペンギンの広場,,,,24/7,,attraction,,,,,,,,,151-0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11993719386,node,Tokyo,35.7236434,139.7498152,,,,,,,,,井上円了記念博物館,,,,,,museum,Q11527629,ja:東洋大学井上円了記念博物館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12020430878,node,Tokyo,35.6266769,139.8832942,,,,,,,,,ワールプール,The Whirlpool,ワールプール,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12021071593,node,Tokyo,35.7107006,139.7965515,,,,,,,,,,,,,Mo-Su 09:00-22:00,,viewpoint,,,,,,,,,,,,Observatoire d'Asakusa,,,,,,,,,,,,,,,,,,,,no,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12022612270,node,Tokyo,35.6307263,139.8794121,,,,,,,,,ミニーのスタイルスタジオ,Minnie's Style Studio,ミニーのスタイルスタジオ,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12022911635,node,Tokyo,35.6350441,139.8846864,,,,,,,,,Town Area,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12022911636,node,Tokyo,35.6338686,139.8867953,,,,,,,,,Cineme Area,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12025350524,node,Tokyo,35.6318137,139.8852437,,,,,,,,,インディアン居住地,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
